TABLE_NAME;NOTE;ACTIVE;DATA_TYPE;REFRESH_PERIOD;DELETE_PERIOD;FROM_CLAUSE;WHERE_CLAUSE;DATA_LEVEL;PARENT_LEVEL;PARENT2_LEVEL;VENDOR_ID;PARTITION_ID;DATE_FIELD;NE_FIELD;LOAD_TYPE;DATE_AGGREGATE_TYPES;RAW_TABLE_COUNT
HSSCALLPSTS;NULL;1;15Mins;60;360;"NORTHI_PARSER.HSSCALLP_AGGREGAT A,
NORTHI_PARSER.HSSCALLP_CX A2,
NORTHI_PARSER.HSSCALLP_HSDIA A3,
NORTHI_PARSER.HSSCALLP_OVERLOADHANDLING A4,
NORTHI_PARSER.HSSCALLP_S6A A5,
NORTHI_PARSER.HSSCALLP_SH A6,
NORTHI_PARSER.HSSCALLP_SWX A7,
NORTHI_PARSER.HSSCALLP_TRIGGERFRAMEWORK A8,
NORTHI_PARSER.HSSCALLP_UMSTP A9 LEFT OUTER JOIN 
(SELECT DATA_DATE, 
SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1) OBJECT_NAME,
SUM(CN00745622)CN00745622, 
SUM(CN00745623)CN00745623, 
SUM(CN00745624)CN00745624, 
SUM(CN00745625)CN00745625, 
SUM(CN00745626)CN00745626, 
SUM(CN00745627)CN00745627
FROM NORTHI_PARSER.HSSCALLP_NETWORK
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY DATA_DATE,  SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1)
)A10 ON (SUBSTR(A9.OBJECT_NAME,1,INSTR(A9.OBJECT_NAME,'/',1,4)-1) = A10.OBJECT_NAME  AND A9.DATA_DATE=A10.DATA_DATE)
LEFT OUTER JOIN 
(SELECT DATA_DATE, 
SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1) OBJECT_NAME,
AVG(CN00745484)CN00745484
FROM NORTHI_PARSER.HSSCALLP_fs
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY DATA_DATE,  SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1))A11 ON (SUBSTR(A9.OBJECT_NAME,1,INSTR(A9.OBJECT_NAME,'/',1,4)-1) = A11.OBJECT_NAME  AND A9.DATA_DATE=A11.DATA_DATE),
NORTHI_PARSER.HSSCALLP_DIAMETERDISP A12,
NORTHI_DATA.LIST_IMSNFM_HSSCALLP X";"SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A2.OBJECT_NAME,1,INSTR(A2.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A2.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A3.OBJECT_NAME,1,INSTR(A3.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A3.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A4.OBJECT_NAME,1,INSTR(A4.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A4.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A5.OBJECT_NAME,1,INSTR(A5.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A5.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A6.OBJECT_NAME,1,INSTR(A6.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A6.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A7.OBJECT_NAME,1,INSTR(A7.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A7.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A8.OBJECT_NAME,1,INSTR(A8.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A8.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A9.OBJECT_NAME,1,INSTR(A9.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A9.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = SUBSTR(A12.OBJECT_NAME,1,INSTR(A12.OBJECT_NAME,'/',1,4)-1) AND A.DATA_DATE=A12.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,INSTR(A.OBJECT_NAME,'/',1,2)-INSTR(A.OBJECT_NAME,'-',1,2)-1) = IMSNFM_NAME AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,3)+1,INSTR(A.OBJECT_NAME,'/',1,3)-INSTR(A.OBJECT_NAME,'-',1,3)-1) = HSS_NAME AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,4)+1,INSTR(A.OBJECT_NAME,'/',1,4)-INSTR(A.OBJECT_NAME,'-',1,4)-1) = HSSCALLP_NAME";HSSCALLP;NULL;NULL;3;212;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';12
ISBC_M53;NULL;1;HOURLY;60;60;"(SELECT SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) OBJECT_NAME, DATA_DATE,
         SUM(LICENSEPCSCFCONCURREGIPSECCUR)LICENSEPCSCFCONCURREGIPSECCUR
        ,SUM(LICENSEPCSCFCONCURREGDENIEDSES)LICENSEPCSCFCONCURREGDENIEDSES
        ,SUM(LICENSEPCSCFCONCURSESSCUR)LICENSEPCSCFCONCURSESSCUR
        ,SUM(LICENSEPCSCFCONCURSESDENIEDSES)LICENSEPCSCFCONCURSESDENIEDSES
        ,SUM(LICENSEPCSCFCONCURREGISTCUR)LICENSEPCSCFCONCURREGISTCUR
     FROM NORTHI_PARSER.ISBC_M53
     WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
     GROUP BY SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1), DATA_DATE) A,  
NORTHI_DATA.LIST_ISBC X";OBJECT_NAME=X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_ATI;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_ATI A, NORTHI_DATA.LIST_HSS_ATI X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=ATI_NAME ";ATI_NAME;HSSFE;NULL;30;9;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_BRM;NULL;1;15Mins;5;30;NORTHI_PARSER.HSSFE_AGGREGAT A, NORTHI_DATA.LIST_HSS_BRM X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=X.BRM_NAME";BRM_NAME;NULL;NULL;30;171;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_LCR;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_LCR A, NORTHI_DATA.LIST_HSS_LCR X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=LCR_NAME ";LCR_NAME;HSSFE;NULL;30;14;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_ORREQ;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_ORREQ A, NORTHI_DATA.LIST_HSS_ORRECT X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=ORRECT_NAME ";ORREQ_NAME;HSSFE;NULL;30;17;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_RUR;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_RUR A, NORTHI_DATA.LIST_HSS_RUR X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=RUR_NAME ";RUR_NAME;HSSFE;NULL;30;20;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
SDH_PFM;NULL;1;NULL;NULL;NULL;"(
    SELECT A.*,ROW_NUMBER() OVER ( PARTITION BY NENAME,SHELFID,BRDID,BRDNAME,PORTNAME,EVENTNAME ORDER BY EXECUTION_TIME DESC)  RN 
    FROM NORTHI_PARSER.SDH_PFM A WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+23.999/24
) A, NORTHI_DATA.LIST_SDH_EVENT X";"A.NENAME=X.NE_NAME AND A.SHELFID=X.SHELF_NAME AND A.BRDID=X.SLOT_NAME AND A.BRDNAME=X.BRD_NAME  AND A.PORTNAME=X.PORT_NAME AND A.EVENTNAME=X.EVENT_NAME AND 
RN = 1 AND TRUNC(DATA_DATE)=XDATA_DATE";NULL;NULL;NULL;43;187;FRAGMENT_DATE;NETWORK_ID;1;NULL;1
NSNCSDB_HSM;NULL;1;HOURLY;60;60;NORTHI_PARSER.NSNCSDB_HSM A, NORTHI_DATA.LIST_NSNCSDB_HSM X;SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'/',1,1)+1,INSTR(A.OBJECT_NAME,'/',1,2) - INSTR(A.OBJECT_NAME,'/',1,1)-1) = X.NTHLRFE_NAME AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,2)+1) = X.HSM_NAME;HSM;NTHLRFE;NULL;30;210;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_ANZ;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_ANZ A, NORTHI_DATA.LIST_HSS_ANZ X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=ANZ_NAME";ANZ_NAME;HSSFE;NULL;30;7;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
HSS_UMSTP;NULL;1;15Mins;5;30;NORTHI_PARSER.NSNCSDB_UMSTP A, NORTHI_DATA.LIST_HSS_UMSTP X;"CASE WHEN OBJECT_NAME LIKE '%VDF_DU_%' THEN 
         DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'_',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-1) -INSTR(A.OBJECT_NAME,'_',1,2)-2),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002')
    ELSE DECODE(SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,(INSTR(A.OBJECT_NAME,'/',1,2)-4) -INSTR(A.OBJECT_NAME,'-',1,2)+1),'cspskn','3000100000','csgzmn','3000100001','csesyn','3000100002') END=HSSFE_ID
AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'/',1,1)+1)=UMSTP_NAME";UMSTP_NAME;HSSFE;NULL;30;27;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
ISBC_M7;NULL;1;HOURLY;60;60;NORTHI_PARSER.ISBC_M7 A, NORTHI_DATA.LIST_ISBC X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)=X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_SIPREG;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_SIPREG A, NORTHI_DATA.LIST_NTAS_EVENT X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2)-INSTR(OBJECT_NAME,'-',1,2)-1)=TAS_NAME  AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,3)+1)=EVENT_NAME;EVENT;TAS;NULL;3;220;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_SDBMEA;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_SDBMEA A, NORTHI_DATA.LIST_NTAS X ;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1)=TAS_NAME;TAS;NULL;NULL;3;221;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_TASROL;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_TASROL A, NORTHI_DATA.LIST_NTAS X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1)=TAS_NAME;TAS;NULL;NULL;3;221;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_SIMCALL;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_SIMCALL A, NORTHI_DATA.LIST_NTAS X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1)=TAS_NAME;TAS;NULL;NULL;3;221;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_TCATTRAF;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_TCATTRAF A, NORTHI_DATA.LIST_NTAS_TCAT X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2)-INSTR(OBJECT_NAME,'-',1,2)-1)=TAS_NAME AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,3)+1) =TCAT_NAME;TCAT;TAS;NULL;3;225;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_CSSTRAF;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_CSSTRAF A, NORTHI_DATA.LIST_NTAS_ACC_CCG X;"SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2)-INSTR(OBJECT_NAME,'-',1,2)-1)=TAS_NAME AND 
SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,3)+1,INSTR(OBJECT_NAME,'/',1,3)-INSTR(OBJECT_NAME,'-',1,3)-1)=ACCESS_NAME AND
SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,4)+1)=CCG_NAME";CCG;ACCESS;TAS;3;226;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_CCTRAF;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_CCTRAF A, NORTHI_DATA.LIST_NTAS_CC X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2)-INSTR(OBJECT_NAME,'-',1,2)-1)=TAS_NAME AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,3)+1)= CC_NAME;CC;TAS;NULL;3;227;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NTAS_ANNO;NULL;1;15Mins;60;360;NORTHI_PARSER.NTAS_ANNO A, NORTHI_DATA.LIST_NTAS_ANN X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2)-INSTR(OBJECT_NAME,'-',1,2)-1)=TAS_NAME AND SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,3)+1)=ANN_NAME;ANN;TAS;NULL;3;229;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
NOKIA_PCRF;NULL;1;HOURLY;60;360;NORTHI_DATA.VIEW_SPS_NOKIA_REPORT A, NORTHI_DATA.LIST_SPS X;A.OBJECT_NAME = X.SPS_NAME;SPS;NULL;NULL;45;198;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';NULL
CELLSTS_5G;NULL;1;HOURLY;60;69;"HIZIR2.HW5G_CELL_USER_QUANTY_MEAS A,
HIZIR2.HW5G_THRGHPUT_DATA_VOL_MEAS B,
HIZIR2.HW5G_DC_MEASUREMENT C,
HIZIR2.HW5G_PRB_MEASUREMENT D,
HIZIR2.HW5G_CELL_ALGORITHM_MEAS E LEFT JOIN
HIZIR2.HW5G_MEAS_RELATED_TO_ALGO_LTE F ON (E.NETWORK_ID = F.NETWORK_ID AND E.DATA_DATE = F.DATA_DATE) LEFT OUTER JOIN
HIZIR2.HW5G_ALGO_DUCELL G ON (F.NETWORK_ID = G.NETWORK_ID AND F.DATA_DATE = G.DATA_DATE) LEFT OUTER JOIN 
HIZIR2.HW5G_PDCP_MEAS H ON (G.NETWORK_ID = H.NETWORK_ID AND G.DATA_DATE = H.DATA_DATE),
HIZIR2.HW5G_RANDOM_ACCESS_MEAS M,
NORTHI_DATA.LIST_GNODEB_5G_CELL X";"A.NETWORK_ID = B.NETWORK_ID AND A.DATA_DATE = B.DATA_DATE AND 
A.NETWORK_ID = C.NETWORK_ID AND A.DATA_DATE = C.DATA_DATE AND
A.NETWORK_ID = D.NETWORK_ID AND A.DATA_DATE = D.DATA_DATE AND
A.NETWORK_ID = E.NETWORK_ID AND A.DATA_DATE = E.DATA_DATE AND
A.NETWORK_ID = M.NETWORK_ID AND A.DATA_DATE = M.DATA_DATE AND
A.NETWORK_ID = X.CELL_ID AND A.DATA_DATE=XDATA_DATE";CELL;GNODEB;NULL;9;231;FRAGMENT_DATE;NETWORK_ID;1;'DA','5WA','7WA','5MA','7MA';6
EPDG;NULL;1;HOURLY;60;69;"NORTHI_PARSER.HWCS_EPDG_SESSION_PERF A,
NORTHI_PARSER.HWCS_EPDG_FORWARDING_PERF B,
NORTHI_PARSER.HWCS_EPDG_BASIC_SESSION C,
NORTHI_PARSER.HWCS_EPDG_BSC_SESS_SPECIF_APN D,
NORTHI_DATA.LIST_EPDG X";"SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,1)-1) = SUBSTR(B.OBJECT_NAME,1,INSTR(B.OBJECT_NAME,'/',1,1)-1) AND A.DATA_DATE = B.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,1)-1) = SUBSTR(C.OBJECT_NAME,1,INSTR(C.OBJECT_NAME,'/',1,1)-1) AND A.DATA_DATE = C.DATA_DATE AND 
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,1)-1) = SUBSTR(D.OBJECT_NAME,1,INSTR(D.OBJECT_NAME,'/',1,1)-1) AND A.DATA_DATE = D.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,1)-1) = X.EPDG_NAME";EPDG;NULL;NULL;48;234;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';4
SLBSTS;NULL;1;15Mins;60;360;"NORTHI_PARSER.SLB_AGGREGAT A,
(SELECT DATA_DATE, 
SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1) OBJECT_NAME,
SUM(CN00746577) CN00746577, 
SUM(CN00746578) CN00746578, 
SUM(CN00746579) CN00746579, 
SUM(CN00746580) CN00746580, 
SUM(CN00746581) CN00746581, 
SUM(CN00746582) CN00746582
FROM NORTHI_PARSER.SLB_NETWORK
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY DATA_DATE,  SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1)
)A2,
(SELECT DATA_DATE, 
SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1) OBJECT_NAME,
AVG(CN00746406) CN00746406
FROM NORTHI_PARSER.SLB_FS
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY DATA_DATE,  SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,4)-1)
)A3,
NORTHI_DATA.LIST_IMSNFM_SLB X";"SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = A2.OBJECT_NAME AND A.DATA_DATE=A2.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,4)-1) = A3.OBJECT_NAME AND A.DATA_DATE=A3.DATA_DATE AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,2)+1,INSTR(A.OBJECT_NAME,'/',1,2)-INSTR(A.OBJECT_NAME,'-',1,2)-1) = IMSNFM_NAME AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,3)+1,INSTR(A.OBJECT_NAME,'/',1,3)-INSTR(A.OBJECT_NAME,'-',1,3)-1) = HSS_NAME AND
SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'-',1,4)+1,INSTR(A.OBJECT_NAME,'/',1,4)-INSTR(A.OBJECT_NAME,'-',1,4)-1) = SLB_NAME";SLB;NULL;NULL;3;216;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';3
